index_no	collection	resource_id	title	author	post_created_at	source_url	tags	source_status_existing	source_disposition_existing	source_confidence_existing	topic_primary	topic_secondary	content_chars	content_quality	index_use	method_or_external_reference	user_fact_boundary	evidence_level	full_distill_recommended	uncertainty_flags	has_media	has_comments	duplicate_resource_id	source_path
315	Likes	6a21a980000000002202fd33	嵌入式实习生 300元/天，base上海	HR-小之	2026-06-04T16:36:16.000Z	https://www.xiaohongshu.com/explore/6a21a980000000002202fd33?xsec_token=ABPT4atQGAljiHGVj9_sUQpVxCqhAmYxgBOBxVfXuVr8Y%3D	211大学;985大学;26届本科生实习;offer选择;大学生实习;26届27届28届本科及以上;留学生实习;研究生实习;找实习;后端开发	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;health-lifestyle	615	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	marketing-or-outcome-claim;offer-salary-admission-claim;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式实习生 300元 天，base上海 - 6a21a980000000002202fd33.md
316	Likes	6a52dab8000000000f007864	嵌入式找实习焚决	爱困觉的程序员	2026-07-12T00:07:20.000Z	https://www.xiaohongshu.com/explore/6a52dab8000000000f007864?xsec_token=ABrBZ1PRVEnNhDPNDCdD09Enu9UCkcIyt3QFOayL5GWvk%3D	嵌入式;找实习;MCU;驱动开发	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	883	prose	方法候选（求职/简历流程）	可吸收：按岗位目标筛选、项目证据化表达、投递跟踪、面试复盘建立闭环；岗位、offer、薪资和时间点仅保留为原作者经验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E3	yes	marketing-or-outcome-claim;offer-salary-admission-claim;collection-identity-uncertain;duplicate-resource-across-collections	yes	yes	yes	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式找实习焚决 - 6a52dab8000000000f007864.md
317	Likes	69ef74560000000036018638	嵌入式校招撞车项目总结	飞出金陵的烤鸭	2026-04-27T14:36:06.000Z	https://www.xiaohongshu.com/explore/69ef74560000000036018638?xsec_token=ABdSbhJsStJNBws23wxy2jsbKQ_hZ_3tMZyFntYfFLvBE%3D	嵌入式就业;嵌入式校招;嵌入式项目;男生衣服品牌推荐;互联网大厂;烤鸭的嵌入式校招笔记;飞出金陵的烤鸭	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;knowledge-management	13	short-or-media-led	仅外部参考（正文不足）	正文过短或主要依赖图片/视频；只登记标题、作者与原链，全文/媒体需另行核验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式校招撞车项目总结 - 69ef74560000000036018638.md
318	Likes	6a2bc2d700000000220261c3	嵌入式秋招准备，不要只看不做	不搭xhs	2026-06-12T11:01:10.000Z	https://www.xiaohongshu.com/explore/6a2bc2d700000000220261c3?xsec_token=ABd4ptSaIzLx83vNiYkKICxkoB9t2IZXPzlMkcoUq8ekg%3D	嵌入式项目;秋招;嵌入式工作	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	982	prose	案例/题目清单（外部参考）	可吸收：按 C/C++、MCU/RTOS、通信、Linux/驱动和项目深挖分组；“被问到”只是题目线索，答案回到本地源码/文档验证	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式秋招准备，不要只看不做 - 6a2bc2d700000000220261c3.md
319	Likes	693963df000000001d03cb48	嵌入式秋招经验-项目打磨篇	哆啦B梦	2025-12-10T12:13:19.000Z	https://www.xiaohongshu.com/explore/693963df000000001d03cb48?xsec_token=ABbVznex2oUFWyi0t2lgAR60PxVqRGVHYYMhoDklD1UXU%3D	嵌入式;嵌入式开发;秋招;校招;简历;面经	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	52	short-or-media-led	仅外部参考（正文不足）	正文过短或主要依赖图片/视频；只登记标题、作者与原链，全文/媒体需另行核验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式秋招经验-项目打磨篇 - 693963df000000001d03cb48.md
320	Likes	6a7817490000000033019f1d	嵌入式简历修改	爱困觉的程序员	2026-08-09T05:59:38.000Z	https://www.xiaohongshu.com/explore/6a7817490000000033019f1d?xsec_token=ABPzracz5mJkgl65VHrpGTOwv96p9yE2UDdCPeX-GQjrw%3D	嵌入式;嵌入式简历;秋招	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	122	prose	方法候选（求职/简历流程）	可吸收：按岗位目标筛选、项目证据化表达、投递跟踪、面试复盘建立闭环；岗位、offer、薪资和时间点仅保留为原作者经验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式简历修改 - 6a7817490000000033019f1d.md
321	Likes	69ef8b840000000035024a60	嵌入式项目	若云zn	2026-04-27T16:15:00.000Z	https://www.xiaohongshu.com/explore/69ef8b840000000035024a60?xsec_token=ABdSbhJsStJNBws23wxy2jsZW8vCJ8jsoMZaSGT-FTj4k%3D	嵌入式;计算机专业;嵌入式开发;单片机;电子信息;实习	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;ai-agent-workflow	163	prose	方法候选（求职/简历流程）	可吸收：按岗位目标筛选、项目证据化表达、投递跟踪、面试复盘建立闭环；岗位、offer、薪资和时间点仅保留为原作者经验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E1	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式项目 - 69ef8b840000000035024a60.md
322	Likes	6a2635870000000035028f42	嵌入式项目 简历模版	爱困觉的程序员	2026-06-08T03:22:47.000Z	https://www.xiaohongshu.com/explore/6a2635870000000035028f42?xsec_token=AByYH6zKsDNHskYhDoTrBhq07STAY6B8WbI4IZKKq5nIY%3D	嵌入式;爱困觉的程序员;嵌入式项目;简历模版	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;ai-agent-workflow	929	prose	方法候选（求职/简历流程）	可吸收：按岗位目标筛选、项目证据化表达、投递跟踪、面试复盘建立闭环；岗位、offer、薪资和时间点仅保留为原作者经验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E2	maybe	marketing-or-outcome-claim;offer-salary-admission-claim;star-view-like-claim;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式项目 简历模版 - 6a2635870000000035028f42.md
323	Likes	69f8188e000000003501c7f9	嵌入式项目推荐	爱困觉的程序员	2026-05-04T03:54:54.000Z	https://www.xiaohongshu.com/explore/69f8188e000000003501c7f9?xsec_token=ABMZkD1q4anYDRSVW6Gz87xM2jmWyavL5Dov4JVcCRIEU%3D	嵌入式;嵌入式项目;硕士;秋招	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment	869	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	marketing-or-outcome-claim;offer-salary-admission-claim;star-view-like-claim;collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/嵌入式项目推荐 - 69f8188e000000003501c7f9.md
324	Likes	6a53834d000000001503e12b	已开源!一张看板管住整个嵌入式秋招	飞出金陵的烤鸭	2026-07-14T13:00:24.000Z	https://www.xiaohongshu.com/explore/6a53834d000000001503e12b?xsec_token=AB1aEvjP6fx-cz-KV6UJLzinMaR6buLVRxJqXywvMIW_A%3D	嵌入式项目;嵌入式就业;嵌入式;飞出金陵的烤鸭;烤鸭的嵌入式校招笔记;烤鸭嵌入式项目;嵌入式开发;飞书表格	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;knowledge-management	15	short-or-media-led	仅外部参考（正文不足）	正文过短或主要依赖图片/视频；只登记标题、作者与原链，全文/媒体需另行核验	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	collection-identity-uncertain;media-needs-review	yes	no	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/已开源!一张看板管住整个嵌入式秋招 - 6a53834d000000001503e12b.md
325	Likes	6a6c08a30000000006004442	建议大家都去做属于自己的秋招工作台	陈钱罐up	2026-07-31T02:29:55.000Z	https://www.xiaohongshu.com/explore/6a6c08a30000000006004442?xsec_token=AB6Zcdu5PRgryKu6JuONM8yiSCHo8_cZ8tdD7PkJ2rLS4%3D	胡楚靓;howto用AI手搓APP;ai;howto入门vibecoding;研究生;秋招;工作效率大大提高;读研;工作台;手搓	domain-referenced	needs-review	low	ai-agent-workflow	career-and-employment	190	prose	方法候选（AI辅助求职/面试流程）	可吸收：把输入材料、岗位/问题拆解、生成草稿、人工核验和复盘串成工作流；工具名称、效果数字和“offer”需独立验证	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E1	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/建议大家都去做属于自己的秋招工作台 - 6a6c08a30000000006004442.md
326	Likes	6a36e8d20000000011013b9b	开源了一个Hot100速通刷题知识库	不吃胡萝卜🥕	2026-06-20T19:24:02.000Z	https://www.xiaohongshu.com/explore/6a36e8d20000000011013b9b?xsec_token=ABX7rz9B8KBcfWnyWJ_UU2sQp2DGDA1fD94sCsQf1fno4%3D	力扣;Leetcode;刷题;计算机;面试;开源;vibecoding;hot100	domain-referenced	needs-review	low	algorithm-learning	career-and-employment;ai-agent-workflow;knowledge-management	202	prose	案例/资料参考	可吸收：按题型或卡片拆分练习，用时间盒、错题回看和间隔复习形成闭环；题解/速通天数是外部计划，不证明用户掌握	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实	E1	maybe	marketing-or-outcome-claim;star-view-like-claim;collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/开源了一个Hot100速通刷题知识库 - 6a36e8d20000000011013b9b.md
327	Likes	69d7c0c50000000023016adb	强推读项目代码神器！	LancFr	2026-04-09T15:07:49.000Z	https://www.xiaohongshu.com/explore/69d7c0c50000000023016adb?xsec_token=AB-6WxeaQ5WPQdaZLiU5ZUuWGWtyhkqTFVY1Azma-dyuM%3D	人类高质量科研工具;Claude;ai;agent	domain-referenced	needs-review	low	ai-knowledge-workflow	ai-agent-workflow;knowledge-management;graduate-research	733	prose	方法候选（工具配置/用量管理）	可吸收：按任务分层、记录用量、切换模型/Provider并保留人工确认；额度、价格、兼容性和省钱比例是时效性外部声明	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E3	yes	time-version-sensitive;collection-identity-uncertain;duplicate-resource-across-collections	yes	no	yes	小红书（RedNote）/。。。。。。。/点赞（Likes）/强推读项目代码神器！ - 69d7c0c50000000023016adb.md
328	Likes	6a6df940000000002201731f	很享受的一段日子	立志做卷王	2026-08-01T13:48:48.000Z	https://www.xiaohongshu.com/explore/6a6df940000000002201731f?xsec_token=AB0dssORdNfz0Czm6KSd204LTp-5R0MyaQVf1KM0serAc%3D	none	domain-referenced	needs-review	low	graduate-research	career-and-employment;health-lifestyle	571	prose	方法候选（信息核对/备考流程）	可吸收：把招生/调剂/复试或复习信息拆为时间线、核验项和决策记录；学校、人数、分数、薪资与去向必须以官方/一手资料复核	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	maybe	collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/很享受的一段日子 - 6a6df940000000002201731f.md
329	Likes	6a6f5ccd0000000022014f85	想入行Linux应用层开发	椰椰	2026-08-02T15:05:49.000Z	https://www.xiaohongshu.com/explore/6a6f5ccd0000000022014f85?xsec_token=ABCMdOminrrZkvetZ0vGnV2eH5jgqhaKYxL8FUisfyosY%3D	Linux开发;Linux;linux应用开发;Linux应用层;嵌入式linux开发	domain-referenced	needs-review	low	embedded-career	embedded-technical;career-and-employment;ai-agent-workflow;graduate-research	246	prose	方法候选（学习路线/复习流程）	可吸收：把基础语言、系统/驱动、RTOS/通信、项目与投递串成阶段路线，用项目输出检验进度；原帖顺序需按目标岗位调整	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	maybe	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/想入行Linux应用层开发 - 6a6f5ccd0000000022014f85.md
330	Likes	6a7d601f000000002803204e	我做了个阿酥简历skill 绝对够味	momo	2026-08-13T06:11:43.000Z	https://www.xiaohongshu.com/explore/6a7d601f000000002803204e?xsec_token=ABbZNZBb1_tVjHH2lKDz2ikHiSBQWoDK2C4QERaIoyK8s%3D	阿酥;阿酥在coding;互联网大厂	domain-referenced	needs-review	low	graduate-research	career-and-employment;ai-agent-workflow	199	prose	仅外部参考（考情/个人经历）	仅作考情、学校/导师/就业去向或个人经历线索；数字和结论不直接转为事实	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E1	no	collection-identity-uncertain;media-needs-review	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/我做了个阿酥简历skill 绝对够味 - 6a7d601f000000002803204e.md
331	Likes	6a7863060000000028033c3d	我发现很多人都不知道Obsidian插件神器😅	来碗金水	2026-08-09T11:22:46.000Z	https://www.xiaohongshu.com/explore/6a7863060000000028033c3d?xsec_token=ABPzracz5mJkgl65VHrpGTO0ae8tuDmvvGCE93rmh9nac%3D	打工人效率神器;howto用好AI;文科生学ai;obsidian插件;obsidian教程;AI知识库;AI新手村;职场效率神器	domain-referenced	needs-review	low	ai-knowledge-workflow	ai-agent-workflow;knowledge-management	289	prose	方法候选（知识库/笔记工作流）	可吸收：把输入、结构化、链接/检索、复习与输出串成知识库闭环；插件、同步和工具能力需按当前环境复核	来源路径标记为 Likes；点赞行为、账号身份和意图未核验，原作者内容仅作外部参考，不转为用户事实；其中第一人称内容仍是原帖自述，需另证	E2	yes	collection-identity-uncertain	yes	yes	no	小红书（RedNote）/。。。。。。。/点赞（Likes）/我发现很多人都不知道Obsidian插件神器😅 - 6a7863060000000028033c3d.md
