domain	class	status	disposition	confidence	reason	disposition_reason	artifact_refs	path	size_bytes	sha256_16
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a33c61900000000170085a7/image-2.jpg	69550	910af6e1c30cc83d
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a33c61900000000170085a7/image-3.jpg	71132	955888737390b4a8
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a33c61900000000170085a7/image-4.jpg	60608	9cdc2dfbdba4de00
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a33c61900000000170085a7/image-5.jpg	69402	8a45d6507c990e4c
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a33c61900000000170085a7/image-6.jpg	76112	2e3fe76a32a6a419
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-1.jpg	89614	eb46f548887bd23a
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-10.jpg	142852	e79e7fa09215c40b
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-11.jpg	134504	95f19dab1c023b5d
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-12.jpg	123222	b32f524ebe00e888
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-13.jpg	123092	433f876a42014a97
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-2.jpg	48140	fe24b25940cc25e5
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-3.jpg	107534	e9e0d958650ca040
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-4.jpg	112506	1bf64aec17bff365
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-5.jpg	130278	f2a2743d4ff024f7
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-6.jpg	119148	197b9293d95b4042
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-7.jpg	128268	1d5e7f3a54fe3b0c
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-8.jpg	122616	030f8f5c723acbcd
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34d9a30000000007012c7e/image-9.jpg	142146	11bf80beee5f3c83
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34eade0000000016025152/image-1.jpg	26248	8ee506203a383b5c
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a34f49a000000001101d909/image-1.jpg	75932	2e91d558c03e0c8e
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a350b62000000002201abb6/image-1.jpg	144160	992f0b98f804441d
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a3528ac0000000007029c1c/image-1.jpg	125674	c0678f59fedcb238
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a358a43000000002100a157/image-1.jpg	133796	178912c0a4c5874f
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-1.jpg	18662	503d2dede3f3db79
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-2.jpg	167326	cce12cfa8888c1c0
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-3.jpg	145768	cdc4704b7c7710d4
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-4.jpg	178386	94109af2b2e7db16
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-5.jpg	156066	9ec9a41a1f69ed56
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-6.jpg	156758	bdc003a88b1bd40a
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a35e12a00000000080265ef/image-7.jpg	101890	f04d39596d05d43a
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36a636000000002003b89a/image-1.jpg	204272	aa8d89a33a5bb8e6
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36a636000000002003b89a/image-2.jpg	19934	60aaecacb27c6dbe
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36a636000000002003b89a/image-3.jpg	67410	8822c3962312491b
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36e8d20000000011013b9b/image-1.jpg	125310	603a1d993a913b11
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36e8d20000000011013b9b/image-10.jpg	149506	f7e1f81923069fe8
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36e8d20000000011013b9b/image-11.jpg	104058	2a9115d28b9856f3
rednote-bookmarks	attachment-evidence	evidence-layer	evidence-layer	high	attachment-evidence; not automatically copied into a knowledge Skill	第三方帖子图片/媒体；只作外部证据，不直接转成用户事实		小红书（RedNote）/。。。。。。。/媒体（Media）/6a36e8d20000000011013b9b/image-12.jpg	99400	02ef7b6ebec09ebc
