skill	symbol	status	matched_source_files
rtos-software-timer-periodic-design	configTIMER_TASK_PRIORITY	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/FreeRTOS/include/FreeRTOSConfig.h;projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	configTIMER_QUEUE_LENGTH	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/FreeRTOS/include/FreeRTOSConfig.h;projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	configTIMER_TASK_STACK_DEPTH	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/FreeRTOS/include/FreeRTOSConfig.h;projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	xTimerCreateTimerTask	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	xTimerCreate	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	xTimerGenericCommand	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	xTimerQueue	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	DaemonTaskMessage_t	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	prvTimerTask	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	prvProcessExpiredTimer	exact	projects/RTOS项目/源码/FreeRTOS/timers.c
rtos-software-timer-periodic-design	delay_ms	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/SYSTEM/delay/delay.c
rtos-software-timer-periodic-design	vTaskDelay	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/FreeRTOS/include/FreeRTOSConfig.h;projects/RTOS项目/源码/SYSTEM/delay/delay.c
rtos-software-timer-periodic-design	fac_ms	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/SYSTEM/delay/delay.c
rtos-software-timer-periodic-design	System_Init	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-software-timer-periodic-design	StartTask	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-software-timer-periodic-design	TIM4_init	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/MOTOR/motor.c
rtos-software-timer-periodic-design	TIM4_IRQHandler	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/MOTOR/motor.c
rtos-software-timer-periodic-design	g_speedCalcSemaphore	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-software-timer-periodic-design	SpeedCalcTask	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-software-timer-periodic-design	get_speed	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/BSP/MOTOR/motor.c
rtos-software-timer-periodic-design	xSemaphoreGiveFromISR	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-software-timer-periodic-design	TASK_SPEED_CALC_PRIORITY	exact	projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.4 软件定时器与周期任务实现.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	xTaskCreate	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/FreeRTOS/tasks.c
rtos-task-and-isr-design	vTaskDelay	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/FreeRTOS/tasks.c
rtos-task-and-isr-design	vTaskDelayUntil	exact	projects/RTOS项目/源码/FreeRTOS/tasks.c
rtos-task-and-isr-design	xSemaphoreTake	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	xSemaphoreGiveFromISR	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	portYIELD_FROM_ISR	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	g_dataMutex	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	g_systemState	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	SystemState_t	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	System_GetState	exact	projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	System_SwitchMode	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	MotorControlTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	UIDisplayTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	AntiBackflowTask	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.3 系统启动流程与初始化顺序.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	TIM4_IRQHandler	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.1 三层架构：驱动层、RTOS中间层、应用层.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.2 任务创建、调度与优先级设计.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	DMA1_Channel5_IRQHandler	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/2 系统架构与设计/2.4 任务间通信：互斥信号量与全局状态管理.md;projects/RTOS项目/源码/APP_TASK/app_tasks.c
rtos-task-and-isr-design	configMAX_SYSCALL_INTERRUPT_PRIORITY	exact	projects/RTOS项目/RTOS项目复习文档.md;projects/RTOS项目/文档/3 FreeRTOS 内核与任务设计/3.3 中断优先级配置与临界区保护.md
rtos-task-and-isr-design	TASK_MOTOR_PRIORITY	exact	projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
rtos-task-and-isr-design	TASK_MOTOR_STK_SIZE	exact	projects/RTOS项目/源码/APP_TASK/app_tasks.c;projects/RTOS项目/源码/APP_TASK/app_tasks.h
stm32-clock-and-sampling-timing	SYSCLK_FREQ_72MHz	exact	projects/RTOS项目/源码/USER/system_stm32f10x.c
stm32-clock-and-sampling-timing	SystemCoreClock	exact	projects/RTOS项目/源码/SYSTEM/delay/delay.c;projects/RTOS项目/源码/USER/system_stm32f10x.c;projects/嵌入式八股/3. 杂七杂八/9. 嵌入式 STM32 时钟体系全解：从硬件底层到量产实战.md
stm32-clock-and-sampling-timing	SystemInit	exact	projects/RTOS项目/源码/USER/system_stm32f10x.c
stm32-clock-and-sampling-timing	RCC_ADCCLKConfig	exact	projects/RTOS项目/源码/BSP/MQ2/mq2.c
stm32-clock-and-sampling-timing	RCC_PCLK2_Div6	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.2 传感器与采集/4.2.2 MQ2 气体传感器：ADC采集与数据处理.md;projects/RTOS项目/源码/BSP/MQ2/mq2.c
stm32-clock-and-sampling-timing	ADC_RegularChannelConfig	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.2 传感器与采集/4.2.2 MQ2 气体传感器：ADC采集与数据处理.md;projects/RTOS项目/源码/BSP/MQ2/mq2.c
stm32-clock-and-sampling-timing	ADC_SampleTime_239Cycles5	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.2 传感器与采集/4.2.2 MQ2 气体传感器：ADC采集与数据处理.md;projects/RTOS项目/源码/BSP/MQ2/mq2.c
stm32-clock-and-sampling-timing	MQ2_GetAdcValue	exact	projects/RTOS项目/文档/4 硬件驱动开发/4.2 传感器与采集/4.2.2 MQ2 气体传感器：ADC采集与数据处理.md;projects/RTOS项目/源码/BSP/MQ2/mq2.c;projects/RTOS项目/源码/BSP/MQ2/mq2.h
stm32-clock-and-sampling-timing	MQ2_GetGasConcentration	exact	projects/RTOS项目/源码/BSP/MQ2/mq2.c;projects/RTOS项目/源码/BSP/MQ2/mq2.h
stm32-clock-and-sampling-timing	delay_init	exact	projects/RTOS项目/源码/SYSTEM/delay/delay.c;projects/RTOS项目/源码/SYSTEM/delay/delay.h
stm32-clock-and-sampling-timing	SysTick_Handler	exact	projects/RTOS项目/源码/SYSTEM/delay/delay.c
vault-source-boundary-and-derived-artifact-audit	SOURCE	exact	tools/split_dabing_linux.py
vault-source-boundary-and-derived-artifact-audit	DEST	exact	tools/split_dabing_linux.py
vault-source-boundary-and-derived-artifact-audit	CHAPTERS	exact	tools/split_dabing_linux.py
vault-source-boundary-and-derived-artifact-audit	extract_articles	exact	tools/split_dabing_linux.py
vault-source-boundary-and-derived-artifact-audit	write_article	exact	tools/split_dabing_linux.py
vault-source-boundary-and-derived-artifact-audit	sha256	exact	distillation/source-inventory.tsv;tools/图片当前清单.tsv;tools/图片迁移清单.tsv
vault-source-boundary-and-derived-artifact-audit	reference_count	exact	tools/图片当前清单.tsv;tools/图片迁移清单.tsv
vision-model-tensor-contract-audit	LSTR::LSTR	exact	projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	LSTR::normalize_	exact	projects/linux视觉感知项目/文档/04 模型推理部署/4.1 LSTR模型架构与曲线解码.md;projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	LSTR::detect	exact	projects/linux视觉感知项目/文档/04 模型推理部署/4.1 LSTR模型架构与曲线解码.md;projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	input_node_dims	exact	projects/linux视觉感知项目/文档/04 模型推理部署/4.3 log_space与双输入机制.md;projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	output_node_dims	exact	projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	input_shape_	exact	projects/linux视觉感知项目/文档/04 模型推理部署/4.1 LSTR模型架构与曲线解码.md;projects/linux视觉感知项目/文档/04 模型推理部署/4.3 log_space与双输入机制.md;projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
vision-model-tensor-contract-audit	mask_shape_	exact	projects/linux视觉感知项目/文档/04 模型推理部署/4.1 LSTR模型架构与曲线解码.md;projects/linux视觉感知项目/文档/04 模型推理部署/4.3 log_space与双输入机制.md;projects/linux视觉感知项目/源码/上位机程序/Lane_Detection/LSTR/main.cpp;projects/linux视觉感知项目/源码/卷积神经网络/卷积神经网络/LSTR_ONNX/main.cpp
